AÑO,Semana,Dia,Mes,Número,TPV,Tarifa,Tipo Doc.,Familia,Producto,Cantidad,Precio Coste,Precio,Dto. %,Dto. €,Impuesto %,Recargo %,Base,Total,Dto. € Ticket,Dto. % Ticket,Hora,days_since_prior_order,order_id,product_id,user_id
2023,46,3,7,7267,1,0,2,2,14,2.0,1.73,4.9,0.0,0.0,10.0,1.4,8.91,9.8,0.0,0.0,19,0,7267,43,369
2023,46,3,7,7267,1,0,2,1,49,1.0,0.83,2.0,0.0,0.0,21.0,5.2,1.65,2.0,0.0,0.0,19,0,7267,81,369
2023,46,3,7,7267,1,0,2,13,59,1.0,0.88,3.95,0.0,0.0,0.0,0.0,3.95,3.95,0.0,0.0,19,0,7267,91,369
2023,46,3,7,7267,1,0,2,13,58,1.0,2.18,3.95,0.0,0.0,10.0,1.4,3.59,3.95,0.0,0.0,19,6,7267,90,369
2023,46,3,7,7267,1,0,2,10,151,1.0,0.18,0.25,0.0,0.0,10.0,1.4,0.23,0.25,0.0,0.0,19,1,7267,194,369
2023,46,3,7,7268,1,0,2,2,14,3.0,1.73,4.9,0.0,0.0,10.0,1.4,13.36,14.7,0.0,0.0,19,0,7268,43,899
2023,46,3,7,7269,1,0,2,2,14,2.0,1.73,4.9,0.0,0.0,10.0,1.4,8.91,9.8,0.0,0.0,19,0,7269,43,933
2023,46,3,7,7270,1,0,2,2,52,1.0,5.96,12.9,0.0,0.0,21.0,5.2,10.66,12.9,0.0,0.0,19,2,7270,84,491
2023,46,3,7,7271,1,0,2,2,54,1.0,2.98,6.9,0.0,0.0,21.0,5.2,5.7,6.9,0.0,0.0,19,0,7271,86,922
2023,46,3,7,7272,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,20,0,7272,43,136
2023,46,3,7,7272,1,0,2,0,63,1.0,0.21,0.35,0.0,0.0,10.0,1.4,0.32,0.35,0.0,0.0,20,0,7272,95,136
2023,46,3,7,7273,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,20,0,7273,43,366
2023,46,3,7,7274,1,0,2,10,150,1.0,1.04,2.4,0.0,0.0,10.0,1.4,2.18,2.4,0.0,0.0,20,0,7274,193,911
2023,46,3,7,7274,1,0,2,14,137,2.0,6.51,14.85,0.0,0.0,10.0,1.4,27.0,29.7,0.0,0.0,20,2,7274,178,911
2023,46,3,7,7274,1,0,2,5,110,0.3,33.44,59.9,0.0,0.0,10.0,1.4,16.34,17.97,0.0,0.0,20,0,7274,147,911
2023,46,3,7,7274,1,0,2,13,193,1.0,3.74,4.95,0.0,0.0,10.0,1.4,4.5,4.95,0.0,0.0,20,1,7274,243,911
2023,46,3,7,7274,1,0,2,2,124,1.0,1.46,2.95,0.0,0.0,10.0,1.4,2.68,2.95,0.0,0.0,20,0,7274,161,911
2023,46,3,7,7275,1,0,2,13,62,1.0,1.57,3.95,0.0,0.0,10.0,1.4,3.59,3.95,0.0,0.0,20,0,7275,94,183
2023,46,3,7,7276,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,20,0,7276,43,587
2023,46,3,7,7277,1,0,2,2,13,1.0,1.73,0.0,0.0,0.0,10.0,1.4,0.0,0.0,0.0,0.0,20,1,7277,42,286
2023,46,3,7,7278,1,0,2,2,14,2.0,1.73,4.9,0.0,0.0,10.0,1.4,8.91,9.8,0.0,0.0,20,0,7278,43,471
2023,46,3,7,7279,1,0,2,2,125,1.0,0.59,2.95,0.0,0.0,10.0,1.4,2.68,2.95,0.0,0.0,20,0,7279,162,374
2023,46,3,7,7280,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,20,0,7280,43,653
2023,46,3,7,7281,1,0,2,7,94,0.15,26.17,69.9,0.0,0.0,10.0,1.4,9.53,10.49,0.0,0.0,21,0,7281,128,748
2023,46,3,7,7282,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,21,0,7282,43,536
2023,46,3,7,7282,1,0,2,1,114,1.0,0.49,2.0,0.0,0.0,21.0,5.2,1.65,2.0,0.0,0.0,21,1,7282,151,536
2023,46,3,7,7283,1,0,2,13,59,1.0,0.88,3.95,0.0,0.0,0.0,0.0,3.95,3.95,0.0,0.0,21,0,7283,91,510
2023,46,3,7,7284,1,0,2,2,56,1.0,6.23,13.9,0.0,0.0,21.0,5.2,11.49,13.9,0.0,0.0,21,12,7284,88,801
2023,46,3,7,7285,1,0,2,14,96,1.0,4.65,9.9,0.0,0.0,10.0,1.4,9.0,9.9,0.0,0.0,21,1,7285,131,578
2023,46,3,7,7285,1,0,2,7,185,0.2,10.44,34.9,0.0,0.0,10.0,1.4,6.35,6.98,0.0,0.0,21,0,7285,235,578
2023,46,3,7,7285,1,0,2,7,109,0.2,31.11,55.9,0.0,0.0,10.0,1.4,10.16,11.18,0.0,0.0,21,0,7285,146,578
2023,46,3,7,7286,1,0,2,2,14,2.0,1.73,4.9,0.0,0.0,10.0,1.4,8.91,9.8,0.0,0.0,21,0,7286,43,249
2023,46,3,7,7287,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,21,0,7287,43,919
2023,46,3,7,7287,1,0,2,2,15,1.0,2.45,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,21,0,7287,44,919
2023,46,3,7,7288,1,0,2,2,14,2.0,1.73,4.9,0.0,0.0,10.0,1.4,8.91,9.8,0.0,0.0,22,0,7288,43,509
2023,46,3,7,7288,1,0,2,1,114,1.0,0.49,2.0,0.0,0.0,21.0,5.2,1.65,2.0,0.0,0.0,22,0,7288,151,509
2023,46,3,7,7288,1,0,2,1,6,1.0,1.03,2.0,0.0,0.0,21.0,5.2,1.65,2.0,0.0,0.0,22,2,7288,34,509
2023,46,4,7,7289,1,0,2,15,157,0.1,22.0,49.5,0.0,0.0,10.0,1.4,4.5,4.95,0.0,0.0,9,1,7289,201,629
2023,46,4,7,7290,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,10,1,7290,43,72
2023,46,4,7,7291,1,0,2,2,14,2.0,1.73,4.9,0.0,0.0,10.0,1.4,8.91,9.8,0.0,0.0,10,0,7291,43,281
2023,46,4,7,7292,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,10,0,7292,43,915
2023,46,4,7,7293,1,0,2,6,77,1.0,2.5,5.5,0.0,0.0,10.0,1.4,5.0,5.5,0.0,0.0,11,1,7293,110,959
2023,46,4,7,7294,1,0,2,14,137,1.0,6.51,14.85,0.0,0.0,10.0,1.4,13.5,14.85,0.0,0.0,11,1,7294,178,359
2023,46,4,7,7294,1,0,2,7,136,0.15,46.94,115.0,0.0,0.0,10.0,1.4,15.68,17.25,0.0,0.0,11,1,7294,177,359
2023,46,4,7,7295,1,0,2,14,87,1.0,8.23,21.9,0.0,0.0,10.0,1.4,19.9,21.9,0.0,0.0,11,4,7295,121,9
2023,46,4,7,7295,1,0,2,14,84,1.0,7.1,15.9,0.0,0.0,10.0,1.4,14.45,15.9,0.0,0.0,11,1,7295,118,9
2023,46,4,7,7295,1,0,2,14,47,1.0,3.2,7.5,0.0,0.0,10.0,1.4,6.82,7.5,0.0,0.0,11,3,7295,78,9
2023,46,4,7,7296,1,0,2,2,10,1.0,4.52,9.9,0.0,0.0,10.0,1.4,9.0,9.9,0.0,0.0,11,1,7296,39,210
2023,46,4,7,7297,1,0,2,2,124,1.0,1.46,2.95,0.0,0.0,10.0,1.4,2.68,2.95,0.0,0.0,11,1,7297,161,834
2023,46,4,7,7298,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,11,0,7298,43,151
2023,46,4,7,7299,1,0,2,7,107,0.2,36.66,64.9,0.0,0.0,10.0,1.4,11.8,12.98,0.0,0.0,12,1,7299,143,4
2023,46,4,7,7299,1,0,2,15,112,0.105,10.56,22.0,0.0,0.0,10.0,1.4,2.1,2.31,0.0,0.0,12,2,7299,149,4
2023,46,4,7,7300,1,0,2,7,89,0.25,53.7,120.0,0.0,0.0,10.0,1.4,27.27,30.0,0.0,0.0,12,1,7300,123,194
2023,46,4,7,7301,1,0,2,6,77,3.0,2.5,5.5,0.0,0.0,10.0,1.4,15.0,16.5,0.0,0.0,12,0,7301,110,953
2023,46,4,7,7301,1,0,2,2,14,2.0,1.73,4.9,0.0,0.0,10.0,1.4,8.91,9.8,0.0,0.0,12,0,7301,43,953
2023,46,4,7,7302,1,0,2,2,54,1.0,2.98,6.9,0.0,0.0,21.0,5.2,5.7,6.9,0.0,0.0,12,1,7302,86,282
2023,46,4,7,7302,1,0,2,2,69,1.0,0.78,1.0,0.0,0.0,10.0,1.4,0.91,1.0,0.0,0.0,12,1,7302,101,282
2023,46,4,7,7303,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,12,0,7303,43,463
2023,46,4,7,7304,1,0,2,2,14,2.0,1.73,4.9,0.0,0.0,10.0,1.4,8.91,9.8,0.0,0.0,12,0,7304,43,112
2023,46,4,7,7304,1,0,2,0,64,1.0,0.13,0.35,0.0,0.0,10.0,1.4,0.32,0.35,0.0,0.0,12,1,7304,96,112
2023,46,4,7,7305,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,12,0,7305,43,270
2023,46,4,7,7306,1,0,2,2,14,2.0,1.73,4.9,0.0,0.0,10.0,1.4,8.91,9.8,0.0,0.0,12,0,7306,43,162
2023,46,4,7,7307,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,12,0,7307,43,459
2023,46,4,7,7308,1,0,2,2,14,2.0,1.73,4.9,0.0,0.0,10.0,1.4,8.91,9.8,0.0,0.0,12,0,7308,43,104
2023,46,4,7,7308,1,0,2,2,69,2.0,0.78,1.0,0.0,0.0,10.0,1.4,1.82,2.0,0.0,0.0,12,0,7308,101,104
2023,46,4,7,7309,1,0,2,2,56,1.0,6.23,13.9,0.0,0.0,21.0,5.2,11.49,13.9,0.0,0.0,12,1,7309,88,692
2023,46,4,7,7310,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,13,0,7310,43,555
2023,46,4,7,7310,1,0,2,0,63,1.0,0.21,0.35,0.0,0.0,10.0,1.4,0.32,0.35,0.0,0.0,13,1,7310,95,555
2023,46,4,7,7310,1,0,2,0,64,1.0,0.13,0.35,0.0,0.0,10.0,1.4,0.32,0.35,0.0,0.0,13,0,7310,96,555
2023,46,4,7,7311,1,0,2,2,14,9.0,1.73,4.9,0.0,0.0,10.0,1.4,40.1,44.1,0.0,0.0,13,0,7311,43,281
2023,46,4,7,7311,1,0,2,2,15,1.0,2.45,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,13,1,7311,44,281
2023,46,4,7,7312,1,0,2,1,49,3.0,0.83,2.0,0.0,0.0,21.0,5.2,4.96,6.0,0.0,0.0,13,1,7312,81,686
2023,46,4,7,7312,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,13,0,7312,43,686
2023,46,4,7,7312,1,0,2,13,59,1.0,0.88,3.95,0.0,0.0,0.0,0.0,3.95,3.95,0.0,0.0,13,1,7312,91,686
2023,46,4,7,7313,1,0,2,2,52,1.0,5.96,12.9,0.0,0.0,21.0,5.2,10.66,12.9,0.0,0.0,13,1,7313,84,161
2023,46,4,7,7313,1,0,2,0,63,2.0,0.21,0.35,0.0,0.0,10.0,1.4,0.64,0.7,0.0,0.0,13,0,7313,95,161
2023,46,4,7,7313,1,0,2,0,64,2.0,0.13,0.35,0.0,0.0,10.0,1.4,0.64,0.7,0.0,0.0,13,0,7313,96,161
2023,46,4,7,7314,1,0,2,2,14,2.0,1.73,4.9,0.0,0.0,10.0,1.4,8.91,9.8,0.0,0.0,13,0,7314,43,982
2023,46,4,7,7315,1,0,2,2,53,1.0,3.44,7.9,0.0,0.0,21.0,5.2,6.53,7.9,0.0,0.0,13,1,7315,85,350
2023,46,4,7,7316,1,0,2,15,199,0.2,19.45,49.5,0.0,0.0,10.0,1.4,9.0,9.9,0.0,0.0,13,1,7316,250,433
2023,46,4,7,7316,1,0,2,6,77,1.0,2.5,5.5,0.0,0.0,10.0,1.4,5.0,5.5,0.0,0.0,13,0,7316,110,433
2023,46,4,7,7317,1,0,2,13,201,2.0,2.44,5.5,0.0,0.0,10.0,1.4,10.0,11.0,0.0,0.0,13,1,7317,253,851
2023,46,4,7,7318,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,13,0,7318,43,139
2023,46,4,7,7318,1,0,2,1,49,1.0,0.83,2.0,0.0,0.0,21.0,5.2,1.65,2.0,0.0,0.0,13,0,7318,81,139
2023,46,4,7,7319,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,13,0,7319,43,470
2023,46,4,7,7320,1,0,2,14,137,1.0,6.51,14.85,0.0,0.0,10.0,1.4,13.5,14.85,0.0,0.0,13,0,7320,178,131
2023,46,4,7,7321,1,0,2,13,193,1.0,3.74,4.95,0.0,0.0,10.0,1.4,4.5,4.95,0.0,0.0,13,1,7321,243,86
2023,46,4,7,7322,1,0,2,10,150,1.0,1.04,2.4,0.0,0.0,10.0,1.4,2.18,2.4,0.0,0.0,14,1,7322,193,687
2023,46,4,7,7322,1,0,2,2,10,2.0,4.52,9.9,0.0,0.0,10.0,1.4,18.0,19.8,0.0,0.0,14,0,7322,39,687
2023,46,4,7,7322,1,0,2,2,68,2.0,1.57,3.5,0.0,0.0,21.0,5.2,5.79,7.0,0.0,0.0,14,1,7322,100,687
2023,46,4,7,7323,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,14,0,7323,43,182
2023,46,4,7,7324,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,14,0,7324,43,367
2023,46,4,7,7324,1,0,2,1,49,1.0,0.83,2.0,0.0,0.0,21.0,5.2,1.65,2.0,0.0,0.0,14,0,7324,81,367
2023,46,4,7,7325,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,14,0,7325,43,128
2023,46,4,7,7325,1,0,2,1,6,1.0,1.03,2.0,0.0,0.0,21.0,5.2,1.65,2.0,0.0,0.0,14,1,7325,34,128
2023,46,4,7,7326,1,0,2,2,14,3.0,1.73,4.9,0.0,0.0,10.0,1.4,13.36,14.7,0.0,0.0,14,0,7326,43,245
2023,46,4,7,7326,1,0,2,0,64,1.0,0.13,0.35,0.0,0.0,10.0,1.4,0.32,0.35,0.0,0.0,14,0,7326,96,245
2023,46,4,7,7327,1,0,2,6,77,1.0,2.5,5.5,0.0,0.0,10.0,1.4,5.0,5.5,0.0,0.0,14,0,7327,110,600
2023,46,4,7,7327,1,0,2,13,59,1.0,0.88,3.95,0.0,0.0,0.0,0.0,3.95,3.95,0.0,0.0,14,0,7327,91,600
2023,46,4,7,7328,1,0,2,9,88,7.2,26.9,59.9,0.0,0.0,10.0,1.4,392.0,431.2,0.0,30.0,14,12,7328,122,577
2023,46,4,7,7329,1,0,2,2,14,2.0,1.73,4.9,0.0,0.0,10.0,1.4,8.91,9.8,0.0,0.0,14,0,7329,43,669
2023,46,4,7,7329,1,0,2,0,63,2.0,0.21,0.35,0.0,0.0,10.0,1.4,0.64,0.7,0.0,0.0,14,0,7329,95,669
2023,46,4,7,7329,1,0,2,0,64,2.0,0.13,0.35,0.0,0.0,10.0,1.4,0.64,0.7,0.0,0.0,14,0,7329,96,669
2023,46,4,7,7330,1,0,2,15,199,0.1,19.45,49.5,0.0,0.0,10.0,1.4,4.5,4.95,0.0,0.0,14,0,7330,250,898
2023,46,4,7,7330,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,14,0,7330,43,898
2023,46,4,7,7330,1,0,2,2,69,1.0,0.78,1.0,0.0,0.0,10.0,1.4,0.91,1.0,0.0,0.0,14,0,7330,101,898
2023,46,4,7,7331,1,0,2,2,14,2.0,1.73,4.9,0.0,0.0,10.0,1.4,8.91,9.8,0.0,0.0,14,0,7331,43,377
2023,46,4,7,7331,1,0,2,3,21,1.0,0.09,0.2,0.0,0.0,21.0,5.2,0.17,0.2,0.0,0.0,14,2,7331,50,377
2023,46,4,7,7332,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,14,0,7332,43,148
2023,46,4,7,7333,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,14,0,7333,43,984
2023,46,4,7,7333,1,0,2,1,6,1.0,1.03,2.0,0.0,0.0,21.0,5.2,1.65,2.0,0.0,0.0,14,0,7333,34,984
2023,46,4,7,7334,1,0,2,7,139,0.1,30.83,68.0,0.0,0.0,10.0,1.4,6.18,6.8,0.0,0.0,15,1,7334,180,851
2023,46,4,7,7335,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,15,0,7335,43,432
2023,46,4,7,7335,1,0,2,2,69,1.0,0.78,1.0,0.0,0.0,10.0,1.4,0.91,1.0,0.0,0.0,15,0,7335,101,432
2023,46,4,7,7335,1,0,2,0,63,1.0,0.21,0.35,0.0,0.0,10.0,1.4,0.32,0.35,0.0,0.0,15,0,7335,95,432
2023,46,4,7,7335,1,0,2,0,64,1.0,0.13,0.35,0.0,0.0,10.0,1.4,0.32,0.35,0.0,0.0,15,0,7335,96,432
2023,46,4,7,7335,1,0,2,1,5,1.0,0.3,1.5,0.0,0.0,10.0,1.4,1.36,1.5,0.0,0.0,15,1,7335,33,432
2023,46,4,7,7335,1,0,2,1,49,1.0,0.83,2.0,0.0,0.0,21.0,5.2,1.65,2.0,0.0,0.0,15,0,7335,81,432
2023,46,4,7,7336,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,15,0,7336,43,627
2023,46,4,7,7337,1,0,2,2,54,1.0,2.98,6.9,0.0,0.0,21.0,5.2,5.7,6.9,0.0,0.0,15,0,7337,86,725
2023,46,4,7,7337,1,0,2,0,63,1.0,0.21,0.35,0.0,0.0,10.0,1.4,0.32,0.35,0.0,0.0,15,0,7337,95,725
2023,46,4,7,7338,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,15,0,7338,43,468
2023,46,4,7,7339,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,15,0,7339,43,445
2023,46,4,7,7340,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,15,0,7340,43,480
2023,46,4,7,7340,1,0,2,1,5,1.0,0.3,1.5,0.0,0.0,10.0,1.4,1.36,1.5,0.0,0.0,15,0,7340,33,480
2023,46,4,7,7341,1,0,2,2,55,1.0,5.35,10.9,0.0,0.0,21.0,5.2,9.01,10.9,0.0,0.0,15,2,7341,87,883
2023,46,4,7,7341,1,0,2,13,19,1.0,0.42,1.5,0.0,0.0,10.0,1.4,1.36,1.5,0.0,0.0,15,1,7341,48,883
2023,46,4,7,7342,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,15,0,7342,43,293
2023,46,4,7,7343,1,0,2,1,5,1.0,0.3,1.5,0.0,0.0,10.0,1.4,1.36,1.5,0.0,0.0,15,0,7343,33,764
2023,46,4,7,7344,1,0,2,2,123,1.0,0.59,2.95,0.0,0.0,10.0,1.4,2.68,2.95,0.0,0.0,15,2,7344,160,142
2023,46,4,7,7344,1,0,2,13,59,1.0,0.88,3.95,0.0,0.0,0.0,0.0,3.95,3.95,0.0,0.0,15,0,7344,91,142
2023,46,4,7,7345,1,0,2,13,19,1.0,0.42,1.5,0.0,0.0,10.0,1.4,1.36,1.5,0.0,0.0,16,0,7345,48,249
2023,46,4,7,7346,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,16,0,7346,43,877
2023,46,4,7,7346,1,0,2,0,64,1.0,0.13,0.35,0.0,0.0,10.0,1.4,0.32,0.35,0.0,0.0,16,0,7346,96,877
2023,46,4,7,7347,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,16,0,7347,43,947
2023,46,4,7,7348,1,0,2,2,54,1.0,2.98,6.9,0.0,0.0,21.0,5.2,5.7,6.9,0.0,0.0,16,0,7348,86,974
2023,46,4,7,7349,1,0,2,13,62,1.0,1.57,3.95,0.0,0.0,10.0,1.4,3.59,3.95,0.0,0.0,17,1,7349,94,301
2023,46,4,7,7350,1,0,2,1,49,1.0,0.83,2.0,0.0,0.0,21.0,5.2,1.65,2.0,0.0,0.0,17,0,7350,81,24
2023,46,4,7,7351,1,0,2,2,14,3.0,1.73,4.9,0.0,0.0,10.0,1.4,13.36,14.7,0.0,0.0,17,0,7351,43,788
2023,46,4,7,7351,1,0,2,0,64,4.0,0.13,0.35,0.0,0.0,10.0,1.4,1.27,1.4,0.0,0.0,17,0,7351,96,788
2023,46,4,7,7351,1,0,2,7,107,0.1,36.66,64.9,0.0,0.0,10.0,1.4,5.9,6.49,0.0,0.0,17,0,7351,143,788
2023,46,4,7,7352,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,17,0,7352,43,983
2023,46,4,7,7353,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,17,0,7353,43,888
2023,46,4,7,7354,1,0,2,14,143,2.0,4.19,9.5,0.0,0.0,10.0,1.4,17.27,19.0,0.0,0.0,17,3,7354,184,889
2023,46,4,7,7354,1,0,2,14,83,1.0,8.3,9.9,0.0,0.0,10.0,1.4,9.0,9.9,0.0,0.0,17,4,7354,117,889
2023,46,4,7,7354,1,0,2,13,193,2.0,3.74,4.95,0.0,0.0,10.0,1.4,9.0,9.9,0.0,0.0,17,0,7354,243,889
2023,46,4,7,7355,1,0,2,2,54,1.0,2.98,6.9,0.0,0.0,21.0,5.2,5.7,6.9,0.0,0.0,17,0,7355,86,900
2023,46,4,7,7355,1,0,2,0,63,1.0,0.21,0.35,0.0,0.0,10.0,1.4,0.32,0.35,0.0,0.0,17,0,7355,95,900
2023,46,4,7,7355,1,0,2,0,64,1.0,0.13,0.35,0.0,0.0,10.0,1.4,0.32,0.35,0.0,0.0,17,0,7355,96,900
2023,46,4,7,7356,1,0,2,2,124,1.0,1.46,2.95,0.0,0.0,10.0,1.4,2.68,2.95,0.0,0.0,18,0,7356,161,69
2023,46,4,7,7357,1,0,2,6,77,1.0,2.5,5.5,0.0,0.0,10.0,1.4,5.0,5.5,0.0,0.0,18,0,7357,110,624
2023,46,4,7,7357,1,0,2,1,49,1.0,0.83,2.0,0.0,0.0,21.0,5.2,1.65,2.0,0.0,0.0,18,0,7357,81,624
2023,46,4,7,7358,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,18,0,7358,43,874
2023,46,4,7,7359,1,0,2,2,14,3.0,1.73,4.9,0.0,0.0,10.0,1.4,13.36,14.7,0.0,0.0,18,0,7359,43,111
2023,46,4,7,7359,1,0,2,1,50,2.0,0.83,2.0,0.0,0.0,21.0,5.2,3.31,4.0,0.0,0.0,18,1,7359,82,111
2023,46,4,7,7360,1,0,2,2,124,1.0,1.46,2.95,0.0,0.0,10.0,1.4,2.68,2.95,0.0,0.0,18,0,7360,161,363
2023,46,4,7,7361,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,18,0,7361,43,302
2023,46,4,7,7361,1,0,2,1,114,1.0,0.49,2.0,0.0,0.0,21.0,5.2,1.65,2.0,0.0,0.0,18,1,7361,151,302
2023,46,4,7,7362,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,19,0,7362,43,470
2023,46,4,7,7363,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,19,0,7363,43,963
2023,46,4,7,7364,1,0,2,2,124,1.0,1.46,2.95,0.0,0.0,10.0,1.4,2.68,2.95,0.0,0.0,19,0,7364,161,90
2023,46,4,7,7364,1,0,2,15,157,0.1,22.0,49.5,0.0,0.0,10.0,1.4,4.5,4.95,0.0,0.0,19,0,7364,201,90
2023,46,4,7,7365,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,19,0,7365,43,529
2023,46,4,7,7366,1,0,2,9,82,8.35,30.73,69.9,0.0,0.0,10.0,1.4,530.5,583.5,0.0,10.0,19,1,7366,116,660
2023,46,4,7,7367,1,0,2,2,10,2.0,4.52,9.9,0.0,0.0,10.0,1.4,18.0,19.8,0.0,0.0,20,0,7367,39,987
2023,46,4,7,7368,1,0,2,1,5,2.0,0.3,1.5,0.0,0.0,10.0,1.4,2.73,3.0,0.0,0.0,20,0,7368,33,738
2023,46,4,7,7369,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,20,0,7369,43,725
2023,46,4,7,7370,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,20,0,7370,43,871
2023,46,4,7,7371,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,20,0,7371,43,662
2023,46,4,7,7372,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,20,0,7372,43,191
2023,46,4,7,7373,1,0,2,2,54,1.0,2.98,6.9,0.0,0.0,21.0,5.2,5.7,6.9,0.0,0.0,20,0,7373,86,962
2023,46,4,7,7374,1,0,2,6,77,2.0,2.5,5.5,0.0,0.0,10.0,1.4,10.0,11.0,0.0,0.0,20,0,7374,110,551
2023,46,4,7,7375,1,0,2,15,147,1.0,0.95,2.45,0.0,0.0,10.0,1.4,2.23,2.45,0.0,0.0,20,3,7375,190,241
2023,46,4,7,7375,1,0,2,14,143,1.0,4.19,9.5,0.0,0.0,10.0,1.4,8.64,9.5,0.0,0.0,20,0,7375,184,241
2023,46,4,7,7375,1,0,2,15,195,0.2,12.51,25.0,0.0,0.0,10.0,1.4,4.55,5.0,0.0,0.0,20,5,7375,245,241
2023,46,4,7,7376,1,0,2,2,54,1.0,2.98,6.9,0.0,0.0,21.0,5.2,5.7,6.9,0.0,0.0,20,0,7376,86,137
2023,46,4,7,7377,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,20,0,7377,43,344
2023,46,4,7,7378,1,0,2,6,77,1.0,2.5,5.5,0.0,0.0,10.0,1.4,5.0,5.5,0.0,0.0,20,0,7378,110,179
2023,46,4,7,7379,1,0,2,2,14,2.0,1.73,4.9,0.0,0.0,10.0,1.4,8.91,9.8,0.0,0.0,20,0,7379,43,711
2023,46,4,7,7380,1,0,2,14,137,1.0,6.51,14.85,0.0,0.0,10.0,1.4,13.5,14.85,0.0,0.0,20,0,7380,178,502
