686527;2;;;;;;;-0,29;0,02;0,98;2,14;-7,93;-3,85;;;;;;;;;;
686530;3;;;;;;;-0,29;0,02;0,98;2,14;-7,93;-3,85;;;;;;;;;;
686537;7;;;;;;;-0,29;0,02;0,97;2,2;-8;-3,85;;;;;;;;;;
686539;2;;;;;;;-0,29;0,02;0,97;2,2;-8;-3,85;;;;;;;;;;
686542;2;;;;;;;-0,28;0,02;0,98;2,26;-8;-3,85;;;;;;;;;;
686544;2;;;;;;;-0,28;0,02;0,98;2,26;-8;-3,85;;;;;;;;;;
686546;3;;;;;;;-0,28;0,02;0,98;2,26;-8;-3,85;;;;;;;;;;
686549;2;;;;;;;-0,28;0,02;0,98;2,26;-8;-3,85;;;;;;;;;;
686551;2;;;;;;;-0,28;0,02;0,98;2,08;-7,81;-3,85;;;;;;;;;;
686554;3;;;;;;;-0,28;0,02;0,98;2,08;-7,81;-3,85;;;;;;;;;;
686561;7;;;;;;;-0,28;0,02;0,98;2,14;-7,81;-3,78;;;;;;;;;;
686563;2;;;;;;;-0,28;0,02;0,98;2,14;-7,81;-3,78;;;;;;;;;;
686566;3;;;;;;;-0,28;0,02;0,98;2,14;-7,81;-3,78;;;;;;;;;;
686568;2;;;;;;;-0,28;0,02;0,98;2,14;-7,81;-3,78;;;;;;;;;;
686570;2;;;;;;;-0,28;0,02;0,98;2,08;-7,81;-3,78;;;;;;;;;;
686573;3;;;;;;;-0,28;0,02;0,98;2,08;-7,81;-3,78;;;;;;;;;;
686575;2;;;;;;;-0,28;0,02;0,98;2,08;-7,81;-3,78;;;;;;;;;;
686577;2;;;;;;;-0,28;0,02;0,98;2,08;-7,81;-3,78;;;;;;;;;;
686580;3;;;;;;;-0,28;0,02;0,98;2,14;-7,69;-3,72;;;;;;;;;;
686614;34;;;;;;;-0,28;0,02;0,98;2,01;-7,39;-3,72;;;;;;;;;;
686616;2;;;;;;;-0,28;0,02;0,98;2,01;-7,39;-3,72;;;;;;;;;;
686619;3;;;;;;;-0,28;0,02;0,98;2,01;-7,32;-3,72;;;;;;;;;;
686621;2;;;;;;;-0,28;0,02;0,98;2,01;-7,32;-3,72;;;;;;;;;;
686623;2;;;;;;;-0,28;0,02;0,98;2,01;-7,32;-3,72;;;;;;;;;;
686626;3;;;;;;;-0,28;0,02;0,98;2,01;-7,32;-3,72;;;;;;;;;;
686628;2;;;;;;;-0,28;0,02;0,98;2,01;-7,32;-3,72;;;;;;;;;;
686630;2;;;;;;;-0,28;0,02;0,98;2,01;-7,26;-3,72;;;;;;;;;;
686638;8;;;;;;;-0,28;0,02;0,98;2,01;-7,26;-3,72;;;;;;;;;;
686640;2;;;;;;;-0,27;0,02;0,98;1,95;-7,2;-3,72;;;;;;;;;;
686643;3;;;;;;;-0,27;0,02;0,98;1,95;-7,2;-3,72;;;;;;;;;;
686645;2;;;;;;;-0,27;0,02;0,98;1,95;-7,2;-3,72;;;;;;;;;;
686647;2;;;;;;;-0,27;0,02;0,98;1,95;-7,2;-3,72;;;;;;;;;;
686650;3;;;;;;;-0,27;0,02;0,98;1,95;-7,14;-3,66;;;;;;;;;;
686652;2;;;;;;;-0,27;0,02;0,98;1,95;-7,14;-3,66;;;;;;;;;;
686654;2;;;;;;;-0,27;0,02;0,98;1,95;-7,14;-3,66;;;;;;;;;;
686657;3;;;;;;;-0,27;0,02;0,98;1,95;-7,14;-3,66;;;;;;;;;;
686664;7;;;;;;;-0,27;0,02;0,98;1,89;-7,08;-3,78;;;;;;;;;;
686679;15;;;;;;;-0,27;0,02;0,98;1,89;-6,84;-3,78;;;;;;;;;;
686684;5;;;;;;;-0,27;0,02;0,98;1,89;-6,84;-3,78;;;;;;;;;;
686686;2;;;;;;;-0,27;0,02;0,98;1,89;-6,84;-3,78;;;;;;;;;;
686688;2;;;;;;;-0,27;0,02;0,98;1,77;-6,71;-3,85;;;;;;;;;;
686691;3;;;;;;;-0,27;0,02;0,98;1,77;-6,71;-3,85;;;;;;;;;;
686693;2;;;;;;;-0,27;0,02;0,98;1,77;-6,71;-3,85;;;;;;;;;;
686695;2;;;;;;;-0,27;0,02;0,98;1,77;-6,71;-3,85;;;;;;;;;;
686704;9;;;;;;;-0,27;0,02;0,98;1,77;-6,59;-3,97;;;;;;;;;;
686706;2;;;;;;;-0,27;0,02;0,98;1,77;-6,59;-3,97;;;;;;;;;;
686708;2;;;;;;;-0,27;0,02;0,98;1,77;-6,41;-3,97;;;;;;;;;;
686711;3;;;;;;;-0,27;0,02;0,98;1,77;-6,41;-3,97;;;;;;;;;;
686713;2;;;;;;;-0,27;0,02;0,98;1,77;-6,41;-3,97;;;;;;;;;;
686715;2;;;;;;;-0,27;0,02;0,98;1,77;-6,41;-3,97;;;;;;;;;;
686718;3;;;;;;;-0,27;0,02;0,98;1,77;-6,35;-4,03;;;;;;;;;;
686720;2;;;;;;;-0,27;0,02;0,98;1,77;-6,35;-4,03;;;;;;;;;;
686722;3;;;;;;;-0,27;0,02;0,98;1,77;-6,35;-4,03;;;;;;;;;;
686741;18;;;;;;;-0,27;0,02;0,98;1,71;-5,92;-4,21;;;;;;;;;;
686756;15;;;;;;;-0,27;0,02;0,98;1,65;-5,92;-4,27;;;;;;;;;;
686761;5;;;;;;;-0,27;0,02;0,98;1,65;-5,92;-4,27;;;;;;;;;;
686764;3;;;;;;;-0,27;0,02;0,98;1,65;-5,92;-4,27;;;;;;;;;;
686766;2;;;;;;;-0,27;0,02;0,98;1,71;-5,8;-4,33;;;;;;;;;;
686768;2;;;;;;;-0,27;0,02;0,98;1,71;-5,8;-4,33;;;;;;;;;;
686771;3;;;;;;;-0,27;0,02;0,98;1,71;-5,8;-4,33;;;;;;;;;;
686773;2;;;;;;;-0,27;0,02;0,98;1,71;-5,8;-4,33;;;;;;;;;;
686781;8;;;;;;;-0,28;0,02;0,98;1,65;-5,74;-4,27;;;;;;;;;;
686784;3;;;;;;;-0,28;0,02;0,98;1,65;-5,74;-4,27;;;;;;;;;;
686786;2;;;;;;;-0,28;0,02;0,98;1,65;-5,68;-4,27;;;;;;;;;;
686788;2;;;;;;;-0,27;0,02;0,97;1,65;-5,68;-4,27;;;;;;;;;;
686791;3;;;;;;;-0,27;0,02;0,97;1,65;-5,68;-4,27;;;;;;;;;;
686793;2;;;;;;;-0,27;0,02;0,97;1,65;-5,68;-4,27;;;;;;;;;;
686795;2;;;;;;;-0,27;0,02;0,97;1,65;-5,49;-4,27;;;;;;;;;;
686798;3;;;;;;;-0,28;0,02;0,98;1,65;-5,49;-4,27;;;;;;;;;;
686800;2;;;;;;;-0,28;0,02;0,98;1,65;-5,49;-4,27;;;;;;;;;;
686809;9;;;;;;;-0,28;0,02;0,98;1,59;-5,55;-4,39;;;;;;;;;;
686811;2;;;;;;;-0,28;0,02;0,98;1,59;-5,55;-4,39;;;;;;;;;;
686813;3;;;;;;;-0,28;0,02;0,98;1,59;-5,55;-4,39;;;;;;;;;;
686816;2;;;;;;;-0,28;0,02;0,98;1,59;-5,43;-4,39;;;;;;;;;;
686818;2;;;;;;;-0,28;0,02;0,98;1,59;-5,43;-4,39;;;;;;;;;;
686821;3;;;;;;;-0,28;0,02;0,98;1,59;-5,43;-4,39;;;;;;;;;;
686823;2;;;;;;;-0,28;0,02;0,98;1,59;-5,43;-4,39;;;;;;;;;;
686825;2;;;;;;;-0,28;0,02;0,98;1,65;-5,43;-4,33;;;;;;;;;;
686833;8;;;;;;;-0,28;0,02;0,98;1,65;-5,43;-4,33;;;;;;;;;;
686835;2;;;;;;;-0,28;0,02;0,98;1,59;-5,31;-4,33;;;;;;;;;;
686837;2;;;;;;;-0,28;0,02;0,98;1,59;-5,31;-4,33;;;;;;;;;;
686840;3;;;;;;;-0,28;0,02;0,98;1,59;-5,31;-4,33;;;;;;;;;;
686842;2;;;;;;;-0,28;0,02;0,98;1,59;-5,31;-4,33;;;;;;;;;;
686844;2;;;;;;;-0,28;0,02;0,98;1,59;-5,25;-4,39;;;;;;;;;;
686847;3;;;;;;;-0,28;0,02;0,98;1,59;-5,25;-4,39;;;;;;;;;;
686849;2;;;;;;;-0,28;0,02;0,98;1,59;-5,25;-4,39;;;;;;;;;;
686851;2;;;;;;;-0,28;0,02;0,98;1,59;-5,25;-4,39;;;;;;;;;;
686859;8;;;;;;;-0,28;0,02;0,98;1,59;-5,31;-4,46;;;;;;;;;;
686861;2;;;;;;;-0,28;0,02;0,98;1,59;-5,31;-4,46;;;;;;;;;;
686864;3;;;;;;;-0,28;0,02;0,98;1,53;-5,25;-4,33;;;;;;;;;;
686866;2;;;;;;;-0,28;0,02;0,98;1,53;-5,25;-4,33;;;;;;;;;;
686868;2;;;;;;;-0,28;0,02;0,98;1,53;-5,25;-4,33;;;;;;;;;;
686871;3;;;;;;;-0,28;0,02;0,98;1,53;-5,25;-4,33;;;;;;;;;;
686873;2;;;;;;;-0,28;0,02;0,98;1,53;-5,25;-4,33;;;;;;;;;;
686875;2;;;;;;;-0,28;0,02;0,98;1,53;-5,19;-4,33;;;;;;;;;;
686883;8;;;;;;;-0,28;0,02;0,98;1,53;-5,19;-4,33;;;;;;;;;;
686885;2;;;;;;;-0,28;0,02;0,98;1,53;-5;-4,33;;;;;;;;;;
686887;2;;;;;;;-0,28;0,02;0,98;1,53;-5;-4,33;;;;;;;;;;
686890;3;;;;;;;-0,28;0,02;0,98;1,53;-5;-4,33;;;;;;;;;;
686892;2;;;;;;;-0,28;0,02;0,98;1,53;-5;-4,33;;;;;;;;;;
686894;2;;;;;;;-0,29;0,02;0,98;1,4;-4,94;-4,33;;;;;;;;;;
686897;3;;;;;;;-0,29;0,02;0,98;1,4;-4,94;-4,33;;;;;;;;;;
686899;2;;;;;;;-0,29;0,02;0,98;1,4;-4,94;-4,33;;;;;;;;;;
686901;2;;;;;;;-0,29;0,02;0,98;1,4;-4,94;-4,33;;;;;;;;;;
686909;8;;;;;;;-0,29;0,02;0,98;1,4;-5,07;-4,39;;;;;;;;;;
686911;2;;;;;;;-0,29;0,02;0,98;1,4;-5,07;-4,39;;;;;;;;;;
686914;3;;;;;;;-0,28;0,02;0,98;1,53;-5;-4,27;;;;;;;;;;
686930;16;;;;;;;-0,28;0,02;0,98;1,4;-4,94;-4,27;;;;;;;;;;
686935;5;;;;;;;-0,29;0,02;0,97;1,34;-4,94;-4,33;;;;;;;;;;
686937;2;;;;;;;-0,29;0,02;0,97;1,34;-4,94;-4,33;;;;;;;;;;
686939;2;;;;;;;-0,29;0,02;0,97;1,34;-4,94;-4,33;;;;;;;;;;
686942;3;;;;;;;-0,29;0,02;0,97;1,34;-4,94;-4,21;;;;;;;;;;
686950;8;;;;;;;-0,29;0,02;0,97;1,34;-4,94;-4,21;;;;;;;;;;
686952;2;;;;;;;-0,29;0,02;0,97;1,34;-5;-4,15;;;;;;;;;;
686955;3;;;;;;;-0,29;0,02;0,97;1,34;-5;-4,15;;;;;;;;;;
686957;2;;;;;;;-0,29;0,02;0,97;1,34;-5;-4,15;;;;;;;;;;
686959;2;;;;;;;-0,29;0,02;0,97;1,34;-5;-4,15;;;;;;;;;;
686962;3;;;;;;;-0,29;0,02;0,97;1,4;-5;-4,15;;;;;;;;;;
686964;2;;;;;;;-0,29;0,02;0,97;1,4;-5;-4,15;;;;;;;;;;
686966;2;;;;;;;-0,29;0,02;0,97;1,4;-5;-4,15;;;;;;;;;;
686969;3;;;;;;;-0,29;0,02;0,97;1,4;-5;-4,15;;;;;;;;;;
686978;9;;;;;;;-0,29;0,02;0,98;1,34;-4,82;-4,15;;;;;;;;;;
686980;2;;;;;;;-0,29;0,02;0,98;1,34;-4,82;-4,15;;;;;;;;;;
686982;2;;;;;;;-0,28;0,02;0,98;1,28;-4,7;-4,15;;;;;;;;;;
686985;3;;;;;;;-0,28;0,02;0,98;1,28;-4,7;-4,15;;;;;;;;;;
686987;2;;;;;;;-0,28;0,02;0,98;1,28;-4,7;-4,15;;;;;;;;;;
686989;2;;;;;;;-0,28;0,02;0,98;1,28;-4,7;-4,15;;;;;;;;;;
686992;3;;;;;;;-0,28;0,02;0,98;1,28;-4,76;-4,27;;;;;;;;;;
686994;2;;;;;;;-0,28;0,02;0,98;1,28;-4,76;-4,27;;;;;;;;;;
686996;2;;;;;;;-0,28;0,02;0,98;1,28;-4,76;-4,27;;;;;;;;;;
687004;8;;;;;;;-0,28;0,02;0,98;1,28;-4,64;-4,15;;;;;;;;;;
687006;2;;;;;;;-0,28;0,02;0,98;1,28;-4,64;-4,15;;;;;;;;;;
687008;2;;;;;;;-0,28;0,02;0,98;1,28;-4,64;-4,15;;;;;;;;;;
687011;2;;;;;;;-0,28;0,02;0,98;1,16;-4,52;-4,09;;;;;;;;;;
687013;2;;;;;;;-0,28;0,02;0,98;1,16;-4,52;-4,09;;;;;;;;;;
